model,pathway,scenario,region,variables,unit,2020,2050
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|GasTurbine,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|CogenerationGas,share,0.001016181128820132,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Nuclear,share,0.1837440241112038,0.18058870932081364
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Oil,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Geothermal,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|HydroRunofRiver,share,0.35389577296843977,0.3478185545549142
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|HydroReservoir,share,0.2861710085632726,0.28125678280671634
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Biomass,share,0.004909777486959323,0.00482546512035549
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Biogas,share,0.019585962529137607,0.019249625728247618
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|WindOnshore,share,0.00242188770535391,0.02055136879675816
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|WindOffshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|SolarThermal,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|SolarPVOpen,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Hydrogen,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|BatteryHydro,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsFR,share,0.14825538550681297,0.14570949367219455
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|TransformationHVMV,share,0.9846793979307485,1.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|SolarPVRoofCommercial,share,0.007376118288681799,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|Waste,share,0.007944483780569658,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|TransformationMVLV,share,0.9713410928033016,0.9731711886341539
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|BatteryChemical,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|SolarPVRoofResidential,share,0.028658907196698405,0.026828811365846156
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsMA,share,0.005136470121709027,0.0055648022342033475
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsTR,share,0.00295365008993606,0.003809659667101516
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,SE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,SE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,SE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,LU,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,LU,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,LU,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GR,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,GR,Share|ElectricityHV|ImportsTR,share,0.0565087695479537,0.09893436923619046
image,SSP2-Base,Business As Usual,GR,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,IS,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,IS,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,IS,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,BA,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,BA,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BA,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,EE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,EE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,EE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,SK,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,SK,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,SK,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,ME,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,ME,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,ME,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,LT,Share|ElectricityHV|ImportsRU,share,0.17267720538374898,0.1694189292685619
image,SSP2-Base,Business As Usual,LT,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,LT,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,SI,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,SI,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,SI,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,IE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,IE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,IE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,RS,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,RS,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,RS,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,RO,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,RO,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,RO,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,NL,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,NL,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,NL,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,UA,Share|ElectricityHV|ImportsRU,share,0.002109515588050961,0.0023747982305785467
image,SSP2-Base,Business As Usual,UA,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,UA,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,PL,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,PL,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,PL,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsRU,share,0.0006430344745164496,0.0006408870702633624
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,DK,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,DK,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,DK,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,IT,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,IT,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,IT,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,LV,Share|ElectricityHV|ImportsRU,share,0.10536782200767086,0.10971784060558706
image,SSP2-Base,Business As Usual,LV,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,LV,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,PT,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,PT,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,PT,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,FI,Share|ElectricityHV|ImportsRU,share,0.09756365617460833,0.10048735107686495
image,SSP2-Base,Business As Usual,FI,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,FI,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,BY,Share|ElectricityHV|ImportsRU,share,0.07283257158554275,0.07600835219622498
image,SSP2-Base,Business As Usual,BY,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BY,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|Membrane,share,0.0,0.1
image,SSP2-Base,Business As Usual,AT,Share|Methane|AminoWashing,share,0.0,0.05
image,SSP2-Base,Business As Usual,AT,Share|Methane|AmineScrubbing,share,0.0,0.05
image,SSP2-Base,Business As Usual,AT,Share|Methane|Swing,share,0.0,0.1
image,SSP2-Base,Business As Usual,AT,Share|Methane|SabatierBiological,share,0.0,0.1
image,SSP2-Base,Business As Usual,AT,Share|Methane|SabatierElectrochemical,share,0.0,0.1
image,SSP2-Base,Business As Usual,AT,Share|Methane|FossilOnshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|FossilOffshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportDE,share,0.0029325513196481,0.0014662756598240495
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportQA,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportNO,share,0.200879765395894,0.10043988269794697
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportLY,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportRU,share,0.79325513196481,0.3966275659824049
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportDZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportNL,share,0.0029325513196481,0.0014662756598240495
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportUS,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|Methane|ImportNG,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|Membrane,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|AminoWashing,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|AmineScrubbing,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|Swing,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|SabatierBiological,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|SabatierElectrochemical,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|FossilOnshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|FossilOffshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportQA,share,0.25464,0.25464
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportNO,share,0.41751,0.41751
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportLY,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportRU,share,0.15868,0.15868
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportDZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportNL,share,0.15015,0.15015
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportUS,share,0.019025,0.019025
image,SSP2-Base,Business As Usual,BE,Share|Methane|ImportNG,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|Membrane,share,0.0,0.1
image,SSP2-Base,Business As Usual,CH,Share|Methane|AminoWashing,share,0.0,0.05
image,SSP2-Base,Business As Usual,CH,Share|Methane|AmineScrubbing,share,0.0,0.05
image,SSP2-Base,Business As Usual,CH,Share|Methane|Swing,share,0.0,0.1
image,SSP2-Base,Business As Usual,CH,Share|Methane|SabatierBiological,share,0.0,0.1
image,SSP2-Base,Business As Usual,CH,Share|Methane|SabatierElectrochemical,share,0.0,0.1
image,SSP2-Base,Business As Usual,CH,Share|Methane|FossilOnshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|FossilOffshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportDE,share,0.618,0.309
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportIT,share,0.032,0.016
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportFR,share,0.331,0.1655
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportQA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportLY,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportDZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportNL,share,0.019,0.0095
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportUS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|Methane|ImportNG,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|Membrane,share,0.0,0.1
image,SSP2-Base,Business As Usual,CZ,Share|Methane|AminoWashing,share,0.0,0.05
image,SSP2-Base,Business As Usual,CZ,Share|Methane|AmineScrubbing,share,0.0,0.05
image,SSP2-Base,Business As Usual,CZ,Share|Methane|Swing,share,0.0,0.1
image,SSP2-Base,Business As Usual,CZ,Share|Methane|SabatierBiological,share,0.0,0.1
image,SSP2-Base,Business As Usual,CZ,Share|Methane|SabatierElectrochemical,share,0.0,0.1
image,SSP2-Base,Business As Usual,CZ,Share|Methane|FossilOnshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|FossilOffshore,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportQA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportLY,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportRU,share,1.0,0.5
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportDZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportUS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|Methane|ImportNG,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|Membrane,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|AminoWashing,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|AmineScrubbing,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|Swing,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|SabatierBiological,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|SabatierElectrochemical,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|FossilOnshore,share,0.02239199377548,0.02239199377548
image,SSP2-Base,Business As Usual,DE,Share|Methane|FossilOffshore,share,0.026164861424519997,0.026164861424519997
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportQA,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportNO,share,0.33258,0.33258
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportLY,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportRU,share,0.53109,0.53109
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportDZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportNL,share,0.08778,0.08778
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,DE,Share|Methane|ImportUS,share,0.0,0.0
