model,pathway,scenario,region,variables,unit,2020,2050
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|Geothermal,share,0.0565504702524571,0.0625957896350543
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|HydroRunofRiver,share,0.0262856278043689,0.0103473297245601
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|HydroReservoir,share,0.0011907871741205,0.0777373414517481
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|Biomass,share,0.0108086153673892,0.1254565336956652
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|Biogas,share,0.0067626956854614,0.0041441230250225
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|WindOnshore,share,0.0999961192049674,0.1272262456897217
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|WindOffshore,share,0.0928064124015496,0.0235640624487914
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|SolarThermal,share,0.0212917708424209,0.2393744562430803
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|SolarPVOpen,share,0.0063458750441114,0.115262474410025
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|Hydrogen,share,0.2711669004018268,0.0205694885684998
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|BatteryHydro,share,0.007335518162485,0.0463177473452928
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsBE,share,0.0111916382552872,0.0112703573662703
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsRO,share,0.0050411385005475,0.0139613494844763
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsCZ,share,0.1095446592968444,0.0379086356968781
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,FR,Share|ElectricityMV|TransformationHVMV,share,0.8731208048740013,0.2943774915664086
image,SSP2-Base,Business As Usual,FR,Share|ElectricityMV|SolarPVRoofCommercial,share,0.0847299221273756,0.6056225084335914
image,SSP2-Base,Business As Usual,FR,Share|ElectricityMV|Waste,share,0.042149272998623,0.1
image,SSP2-Base,Business As Usual,FR,Share|ElectricityLV|TransformationMVLV,share,0.845027737833052,0.7185385985940528
image,SSP2-Base,Business As Usual,FR,Share|ElectricityLV|BatteryChemical,share,0.054972262166948,0.1314614014059472
image,SSP2-Base,Business As Usual,FR,Share|ElectricityLV|SolarPVRoofResidential,share,0.0999999999999999,0.15
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Coal,share,0.0069260164910233,0.0243689402927549
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|CombinedCycle,share,0.034875846616077,0.0029702946305896
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|GasTurbine,share,0.0280758102780941,0.0057026913691941
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|CogenerationGas,share,0.0280214240982822,0.0297923521005162
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Nuclear,share,0.1110579497418747,0.041935739156667
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Oil,share,0.1170666516245774,0.0155774260954868
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Geothermal,share,0.0367620348782495,0.2376765480805346
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|HydroRunofRiver,share,0.0068004163978194,0.0709217775674763
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|HydroReservoir,share,0.023851789783752,0.0196529291947027
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Biomass,share,0.1305786812156149,0.1146372152526957
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Biogas,share,0.1838027946642255,0.0103226606449791
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|WindOnshore,share,0.0668374761623066,0.2302366199792444
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|WindOffshore,share,0.0072200174501572,0.10865798604146
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|SolarThermal,share,0.0240860165498487,0.0269904297697483
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|SolarPVOpen,share,0.0343809834385036,0.0020635422683877
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|Hydrogen,share,0.0574650078496315,9.260209193626357e-05
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|BatteryHydro,share,0.0731583753616936,0.0327257046140151
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsMK,share,0.0045572409080941,0.004751746466108
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsRS,share,0.0242977400081046,0.0208656380392243
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsHU,share,0.0001777264820692,5.71563442779988e-05
image,SSP2-Base,Business As Usual,GB,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,GB,Share|ElectricityMV|TransformationHVMV,share,0.7999999999999999,0.5402300743614366
image,SSP2-Base,Business As Usual,GB,Share|ElectricityMV|SolarPVRoofCommercial,share,0.0999999999999999,0.3597699256385634
image,SSP2-Base,Business As Usual,GB,Share|ElectricityMV|Waste,share,0.0999999999999999,0.1
image,SSP2-Base,Business As Usual,GB,Share|ElectricityLV|TransformationMVLV,share,0.7074647355841094,0.7463259219101666
image,SSP2-Base,Business As Usual,GB,Share|ElectricityLV|BatteryChemical,share,0.1925352644158905,0.1999999999999999
image,SSP2-Base,Business As Usual,GB,Share|ElectricityLV|SolarPVRoofResidential,share,0.0999999999999999,0.0536740780898333
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Coal,share,0.0730848155828001,0.007527696975344
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|CombinedCycle,share,0.1949325846487173,0.0007388282392759
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|GasTurbine,share,0.0130316121864712,0.0026938462054629
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|CogenerationGas,share,0.0207613464049674,0.0063454265362798
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Nuclear,share,0.0082082138243486,0.0045591126581673
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Oil,share,0.0221679017425332,0.0006112208860577
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Geothermal,share,0.059612228553104,0.0761192442392863
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|HydroRunofRiver,share,0.0038551318044548,0.0575230021380432
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|HydroReservoir,share,0.0110138893336446,0.1901750583417486
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Biomass,share,0.080439342907204,0.287634185444505
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Biogas,share,0.010867587550703,0.1429055609418658
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|WindOnshore,share,0.0013869331262747,0.0539848303905212
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|WindOffshore,share,0.0175719488293391,0.0632576616586311
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|SolarThermal,share,0.112095521218918,0.0207598944780345
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|SolarPVOpen,share,0.0287247227200434,0.0266417688859728
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|Hydrogen,share,0.0440370328069441,0.003412278734988
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|BatteryHydro,share,0.108895673589528,0.0448828722409547
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsXK,share,0.0775540363851684,0.0034865574976378
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsGR,share,0.0208751208872545,0.0029743912252806
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsIE,share,0.0908843558975807,0.0037665622819421
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,NO,Share|ElectricityMV|TransformationHVMV,share,0.8,0.607582616567606
image,SSP2-Base,Business As Usual,NO,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.2924173834323939
image,SSP2-Base,Business As Usual,NO,Share|ElectricityMV|Waste,share,0.1,0.0999999999999999
image,SSP2-Base,Business As Usual,NO,Share|ElectricityLV|TransformationMVLV,share,0.7164455132325915,0.8173287344298681
image,SSP2-Base,Business As Usual,NO,Share|ElectricityLV|BatteryChemical,share,0.1835544867674085,0.0326712655701318
image,SSP2-Base,Business As Usual,NO,Share|ElectricityLV|SolarPVRoofResidential,share,0.0999999999999999,0.15
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Coal,share,0.1382800547233452,0.0034175264586962
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|CombinedCycle,share,0.1918564071474231,0.0094020689108705
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|GasTurbine,share,0.0202894978226856,0.0114684206512037
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|CogenerationGas,share,0.0535386057982476,0.0202123611843752
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Nuclear,share,0.0698228863403263,0.0196356997382589
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Oil,share,0.0923010343287071,0.016510617272509
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Geothermal,share,0.0413500917092174,0.1467978227265644
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|HydroRunofRiver,share,0.0466706159555756,0.0322350766411606
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|HydroReservoir,share,0.0259525540099611,0.1178966842300512
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Biomass,share,0.0266482061406667,0.1974809820513216
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Biogas,share,0.0252901100365489,0.0316499420531133
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|WindOnshore,share,0.0161093614698313,0.0053085254076142
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|WindOffshore,share,0.0187344933150108,0.2472687759448263
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|SolarThermal,share,0.0482255192998036,0.0208419804552252
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|SolarPVOpen,share,0.0991704273687209,0.0510746538308507
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|Hydrogen,share,0.0155571058720379,0.0332522543011835
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|BatteryHydro,share,0.0265375040492534,0.0293445116799928
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsAT,share,0.0222492561261055,0.0028624278852798
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsMK,share,0.009323130932214,0.001015345011698
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsPL,share,0.012093137554317,0.002324323565204
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityMV|TransformationHVMV,share,0.8,0.2865903246080927
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.6134096753919073
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityMV|Waste,share,0.0999999999999999,0.1
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityLV|TransformationMVLV,share,0.8191313940740264,0.767140774400705
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityLV|BatteryChemical,share,0.0808686059259736,0.0828592255992949
image,SSP2-Base,Business As Usual,CZ,Share|ElectricityLV|SolarPVRoofResidential,share,0.0999999999999999,0.15
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Coal,share,0.0629178968376962,0.0090432001684257
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|CombinedCycle,share,0.0267013105593635,0.0366481911594949
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|GasTurbine,share,0.1254303979295588,0.0410949965532061
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|CogenerationGas,share,0.06963030440759,0.0302693759040689
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Nuclear,share,0.0352106411007996,0.0100996060666581
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Oil,share,0.2022246542489242,0.0040643240649078
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Geothermal,share,0.0604039393514141,0.1872423030498223
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|HydroRunofRiver,share,0.0288633165231074,0.1008030568501908
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|HydroReservoir,share,0.0130928907036744,0.0048708142852555
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Biomass,share,0.0463110741213589,0.1162452171161552
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Biogas,share,0.0518578942357783,0.14173503844258
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|WindOnshore,share,0.0314417832332283,0.009632437739313
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|WindOffshore,share,0.0455836097823948,0.1679851377499889
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|SolarThermal,share,0.0109335567164049,0.0128374348811931
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|SolarPVOpen,share,0.0307389821848546,0.0393356977620469
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|Hydrogen,share,0.0247976767622973,0.0028822825805785
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|BatteryHydro,share,0.0264642607382974,0.0339772424872535
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,MT,Share|ElectricityHV|ImportsSE,share,0.0,0.0
